5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
2009/3/4 20:10,183,1,100
2009/3/4 20:15,234,1,100
2009/3/4 20:20,234,1,100
2009/3/4 20:25,201,1,100
2009/3/4 20:30,189,1,100
2009/3/4 20:35,228,1,100
2009/3/4 20:40,225,1,100
2009/3/4 20:45,186,1,100
2009/3/4 20:50,195,1,100
2009/3/4 20:55,195,1,100
2009/3/4 21:00,177,1,100
2009/3/4 21:05,210,1,100
2009/3/4 21:10,258,1,100
2009/3/4 21:15,234,1,100
2009/3/4 21:20,243,1,100
2009/3/4 21:25,255,1,100
2009/3/4 21:30,201,1,100
2009/3/4 21:35,201,1,100
2009/3/4 21:40,195,1,100
2009/3/4 21:45,195,1,100
2009/3/4 21:50,180,1,100
2009/3/4 21:55,156,1,100
2009/3/4 22:00,174,1,100
2009/3/4 22:05,180,1,100
2009/3/4 22:10,174,1,100
2009/3/4 22:15,243,1,100
2009/3/4 22:20,186,1,100
2009/3/4 22:25,225,1,100
2009/3/4 22:30,162,1,100
2009/3/4 22:35,201,1,100
2009/3/4 22:40,174,1,100
2009/3/4 22:45,120,1,100
2009/3/4 22:50,150,1,100
2009/3/4 22:55,120,1,100
2009/3/4 23:00,132,1,100
2009/3/4 23:05,126,1,100
2009/3/4 23:10,117,1,100
2009/3/4 23:15,150,1,100
2009/3/4 23:20,141,1,100
2009/3/4 23:25,108,1,100
2009/3/4 23:30,129,1,100
2009/3/4 23:35,96,1,100
2009/3/4 23:40,96,1,100
2009/3/4 23:45,105,1,100
2009/3/4 23:50,69,1,100
2009/3/4 23:55,63,1,100
2009/3/5 0:00,84,1,100
2009/3/5 0:05,63,1,100
2009/3/5 0:10,102,1,100
2009/3/5 0:15,117,1,100
2009/3/5 0:20,111,1,100
2009/3/5 0:25,84,1,100
2009/3/5 0:30,63,1,100
2009/3/5 0:35,60,1,100
2009/3/5 0:40,96,1,100
2009/3/5 0:45,87,1,100
2009/3/5 0:50,72,1,100
2009/3/5 0:55,57,1,100
2009/3/5 1:00,54,1,100
2009/3/5 1:05,48,1,100
2009/3/5 1:10,60,1,100
2009/3/5 1:15,60,1,100
2009/3/5 1:20,81,1,100
2009/3/5 1:25,72,1,100
2009/3/5 1:30,51,1,100
2009/3/5 1:35,36,1,100
2009/3/5 1:40,63,1,100
2009/3/5 1:45,78,1,100
2009/3/5 1:50,75,1,100
2009/3/5 1:55,69,1,100
2009/3/5 2:00,57,1,100
2009/3/5 2:05,51,1,100
2009/3/5 2:10,42,1,100
2009/3/5 2:15,47,1,100
2009/3/5 2:20,52,1,100
2009/3/5 2:25,57,1,100
2009/3/5 2:30,63,1,100
2009/3/5 2:35,84,1,100
2009/3/5 2:40,63,1,100
2009/3/5 2:45,66,1,100
2009/3/5 2:50,81,1,100
2009/3/5 2:55,57,1,100
2009/3/5 3:00,66,1,100
2009/3/5 3:05,75,1,100
2009/3/5 3:10,72,1,100
2009/3/5 3:15,69,1,100
2009/3/5 3:20,51,1,100
2009/3/5 3:25,108,1,100
2009/3/5 3:30,81,1,100
2009/3/5 3:35,81,1,100
2009/3/5 3:40,90,1,100
2009/3/5 3:45,81,1,100
2009/3/5 3:50,69,1,100
2009/3/5 3:55,93,1,100
2009/3/5 4:00,87,1,100
2009/3/5 4:05,111,1,100
2009/3/5 4:10,156,1,100
2009/3/5 4:15,174,1,100
2009/3/5 4:20,186,1,100
2009/3/5 4:25,189,1,100
2009/3/5 4:30,165,1,100
2009/3/5 4:35,198,1,100
2009/3/5 4:40,246,1,100
2009/3/5 4:45,210,1,100
2009/3/5 4:50,228,1,100
2009/3/5 4:55,231,1,100
2009/3/5 5:00,231,1,100
2009/3/5 5:05,318,1,100
2009/3/5 5:10,372,1,100
2009/3/5 5:15,330,1,100
2009/3/5 5:20,351,1,100
2009/3/5 5:25,402,1,100
2009/3/5 5:30,510,1,100
2009/3/5 5:35,456,1,100
2009/3/5 5:40,489,1,100
2009/3/5 5:45,474,1,100
2009/3/5 5:50,495,1,100
2009/3/5 5:55,483,1,100
2009/3/5 6:00,483,1,100
2009/3/5 6:05,498,1,100
2009/3/5 6:10,450,1,100
2009/3/5 6:15,510,1,100
2009/3/5 6:20,483,1,100
2009/3/5 6:25,474,1,100
2009/3/5 6:30,519,1,100
2009/3/5 6:35,531,1,100
2009/3/5 6:40,450,1,100
2009/3/5 6:45,474,1,100
2009/3/5 6:50,420,1,100
2009/3/5 6:55,525,1,100
2009/3/5 7:00,471,1,100
2009/3/5 7:05,429,1,100
2009/3/5 7:10,480,1,100
2009/3/5 7:15,417,1,100
2009/3/5 7:20,474,1,100
2009/3/5 7:25,519,1,100
2009/3/5 7:30,468,1,100
2009/3/5 7:35,456,1,100
2009/3/5 7:40,471,1,100
2009/3/5 7:45,456,1,100
2009/3/5 7:50,378,1,100
2009/3/5 7:55,420,1,100
2009/3/5 8:00,378,1,100
2009/3/5 8:05,351,1,100
2009/3/5 8:10,435,1,100
2009/3/5 8:15,390,1,100
2009/3/5 8:20,363,1,100
2009/3/5 8:25,363,1,100
2009/3/5 8:30,414,1,100
2009/3/5 8:35,435,1,100
2009/3/5 8:40,396,1,100
2009/3/5 8:45,384,1,100
2009/3/5 8:50,354,1,100
2009/3/5 8:55,402,1,100
2009/3/5 9:00,348,1,100
2009/3/5 9:05,345,1,100
2009/3/5 9:10,396,1,100
2009/3/5 9:15,363,1,100
2009/3/5 9:20,402,1,100
2009/3/5 9:25,330,1,100
2009/3/5 9:30,384,1,100
2009/3/5 9:35,366,1,100
2009/3/5 9:40,366,1,100
2009/3/5 9:45,339,1,100
2009/3/5 9:50,333,1,100
2009/3/5 9:55,372,1,100
2009/3/5 10:00,315,1,100
2009/3/5 10:05,345,1,100
2009/3/5 10:10,309,1,100
2009/3/5 10:15,324,1,100
2009/3/5 10:20,366,1,100
2009/3/5 10:25,303,1,100
2009/3/5 10:30,351,1,100
2009/3/5 10:35,324,1,100
2009/3/5 10:40,306,1,100
2009/3/5 10:45,330,1,100
2009/3/5 10:50,335,1,100
2009/3/5 10:55,340,1,100
2009/3/5 11:00,345,1,100
2009/3/5 11:05,300,1,100
2009/3/5 11:10,282,1,100
2009/3/5 11:15,321,1,100
2009/3/5 11:20,348,1,100
2009/3/5 11:25,276,1,100
2009/3/5 11:30,339,1,100
2009/3/5 11:35,318,1,100
2009/3/5 11:40,372,1,100
2009/3/5 11:45,324,1,100
2009/3/5 11:50,348,1,100
2009/3/5 11:55,309,1,100
2009/3/5 12:00,267,1,100
2009/3/5 12:05,360,1,100
2009/3/5 12:10,300,1,100
2009/3/5 12:15,282,1,100
2009/3/5 12:20,330,1,100
2009/3/5 12:25,324,1,100
2009/3/5 12:30,315,1,100
2009/3/5 12:35,279,1,100
2009/3/5 12:40,318,1,100
2009/3/5 12:45,327,1,100
2009/3/5 12:50,327,1,100
2009/3/5 12:55,369,1,100
2009/3/5 13:00,342,1,100
2009/3/5 13:05,270,1,100
2009/3/5 13:10,300,1,100
2009/3/5 13:15,363,1,100
2009/3/5 13:20,342,1,100
2009/3/5 13:25,303,1,100
2009/3/5 13:30,297,1,100
2009/3/5 13:35,270,1,100
2009/3/5 13:40,339,1,100
2009/3/5 13:45,351,1,100
2009/3/5 13:50,390,1,100
2009/3/5 13:55,333,1,100
2009/3/5 14:00,336,1,100
2009/3/5 14:05,312,1,100
2009/3/5 14:10,387,1,100
2009/3/5 14:15,387,1,100
2009/3/5 14:20,363,1,100
2009/3/5 14:25,381,1,100
2009/3/5 14:30,339,1,100
2009/3/5 14:35,399,1,100
2009/3/5 14:40,402,1,100
2009/3/5 14:45,369,1,100
2009/3/5 14:50,369,1,100
2009/3/5 14:55,375,1,100
2009/3/5 15:00,339,1,100
2009/3/5 15:05,345,1,100
2009/3/5 15:10,381,1,100
2009/3/5 15:15,387,1,100
2009/3/5 15:20,396,1,100
2009/3/5 15:25,372,1,100
2009/3/5 15:30,366,1,100
2009/3/5 15:35,396,1,100
2009/3/5 15:40,462,1,100
2009/3/5 15:45,468,1,100
2009/3/5 15:50,450,1,100
2009/3/5 15:55,426,1,100
2009/3/5 16:00,378,1,100
2009/3/5 16:05,348,1,100
2009/3/5 16:10,384,1,100
2009/3/5 16:15,402,1,100
2009/3/5 16:20,399,1,100
2009/3/5 16:25,336,1,100
2009/3/5 16:30,357,1,100
2009/3/5 16:35,363,1,100
2009/3/5 16:40,375,1,100
2009/3/5 16:45,378,1,100
2009/3/5 16:50,372,1,100
2009/3/5 16:55,381,1,100
2009/3/5 17:00,369,1,100
2009/3/5 17:05,339,1,100
2009/3/5 17:10,366,1,100
2009/3/5 17:15,426,1,100
2009/3/5 17:20,396,1,100
2009/3/5 17:25,399,1,100
2009/3/5 17:30,357,1,100
2009/3/5 17:35,339,1,100
2009/3/5 17:40,381,1,100
2009/3/5 17:45,300,1,100
2009/3/5 17:50,363,1,100
2009/3/5 17:55,333,1,100
2009/3/5 18:00,303,1,100
2009/3/5 18:05,345,1,100
2009/3/5 18:10,354,1,100
2009/3/5 18:15,324,1,100
2009/3/5 18:20,351,1,100
2009/3/5 18:25,312,1,100
2009/3/5 18:30,309,1,100
2009/3/5 18:35,309,1,100
2009/3/5 18:40,354,1,100
2009/3/5 18:45,333,1,100
2009/3/5 18:50,297,1,100
2009/3/5 18:55,285,1,100
2009/3/5 19:00,291,1,100
2009/3/5 19:05,252,1,100
2009/3/5 19:10,288,1,100
2009/3/5 19:15,270,1,100
2009/3/5 19:20,240,1,100
2009/3/5 19:25,285,1,100
2009/3/5 19:30,273,1,100
2009/3/5 19:35,231,1,100
2009/3/5 19:40,234,1,100
2009/3/5 19:45,228,1,100
2009/3/5 19:50,270,1,100
2009/3/5 19:55,219,1,100
2009/3/5 20:00,273,1,100
2009/3/5 20:05,243,1,100
2009/3/5 20:10,189,1,100
2009/3/5 20:15,273,1,100
2009/3/5 20:20,213,1,100
2009/3/5 20:25,225,1,100
2009/3/5 20:30,201,1,100
2009/3/5 20:35,210,1,100
2009/3/5 20:40,234,1,100
2009/3/5 20:45,231,1,100
2009/3/5 20:50,228,1,100
2009/3/5 20:55,210,1,100
2009/3/5 21:00,210,1,100
2009/3/5 21:05,210,1,100
2009/3/5 21:10,204,1,100
2009/3/5 21:15,237,1,100
2009/3/5 21:20,222,1,100
2009/3/5 21:25,261,1,100
2009/3/5 21:30,195,1,100
2009/3/5 21:35,219,1,100
2009/3/5 21:40,246,1,100
2009/3/5 21:45,210,1,100
2009/3/5 21:50,201,1,100
2009/3/5 21:55,192,1,100
2009/3/5 22:00,183,1,100
2009/3/5 22:05,198,1,100
2009/3/5 22:10,180,1,100
2009/3/5 22:15,210,1,100
2009/3/5 22:20,213,1,100
2009/3/5 22:25,225,1,100
2009/3/5 22:30,183,1,100
2009/3/5 22:35,147,1,100
2009/3/5 22:40,192,1,100
2009/3/5 22:45,123,1,100
2009/3/5 22:50,147,1,100
2009/3/5 22:55,159,1,100
2009/3/5 23:00,123,1,100
2009/3/5 23:05,147,1,100
2009/3/5 23:10,156,1,100
2009/3/5 23:15,177,1,100
2009/3/5 23:20,129,1,100
2009/3/5 23:25,132,1,100
2009/3/5 23:30,123,1,100
2009/3/5 23:35,126,1,100
2009/3/5 23:40,93,1,100
2009/3/5 23:45,102,1,100
2009/3/5 23:50,90,1,100
2009/3/5 23:55,123,1,100
2009/3/6 0:00,114,1,100
2009/3/6 0:05,75,1,100
2009/3/6 0:10,96,1,100
2009/3/6 0:15,126,1,100
2009/3/6 0:20,96,1,100
2009/3/6 0:25,78,1,100
2009/3/6 0:30,57,1,100
2009/3/6 0:35,72,1,100
2009/3/6 0:40,105,1,100
2009/3/6 0:45,108,1,100
2009/3/6 0:50,69,1,100
2009/3/6 0:55,48,1,100
2009/3/6 1:00,63,1,100
2009/3/6 1:05,72,1,100
2009/3/6 1:10,60,1,100
2009/3/6 1:15,114,1,100
2009/3/6 1:20,63,1,100
2009/3/6 1:25,66,1,100
2009/3/6 1:30,48,1,100
2009/3/6 1:35,54,1,100
2009/3/6 1:40,60,1,100
2009/3/6 1:45,78,1,100
2009/3/6 1:50,81,1,100
2009/3/6 1:55,51,1,100
2009/3/6 2:00,87,1,100
2009/3/6 2:05,54,1,100
2009/3/6 2:10,87,1,100
2009/3/6 2:15,84,1,100
2009/3/6 2:20,81,1,100
2009/3/6 2:25,78,1,100
2009/3/6 2:30,75,1,100
2009/3/6 2:35,54,1,100
2009/3/6 2:40,45,1,100
2009/3/6 2:45,75,1,100
2009/3/6 2:50,99,1,100
2009/3/6 2:55,99,1,100
2009/3/6 3:00,93,1,100
2009/3/6 3:05,63,1,100
2009/3/6 3:10,99,1,100
2009/3/6 3:15,81,1,100
2009/3/6 3:20,87,1,100
2009/3/6 3:25,84,1,100
2009/3/6 3:30,108,1,100
2009/3/6 3:35,87,1,100
2009/3/6 3:40,72,1,100
2009/3/6 3:45,123,1,100
2009/3/6 3:50,114,1,100
2009/3/6 3:55,93,1,100
2009/3/6 4:00,90,1,100
2009/3/6 4:05,114,1,100
2009/3/6 4:10,147,1,100
2009/3/6 4:15,168,1,100
2009/3/6 4:20,201,1,100
2009/3/6 4:25,177,1,100
2009/3/6 4:30,174,1,100
2009/3/6 4:35,189,1,100
2009/3/6 4:40,204,1,100
2009/3/6 4:45,186,1,100
2009/3/6 4:50,210,1,100
2009/3/6 4:55,219,1,100
2009/3/6 5:00,261,1,100
2009/3/6 5:05,300,1,100
2009/3/6 5:10,327,1,100
2009/3/6 5:15,381,1,100
2009/3/6 5:20,399,1,100
2009/3/6 5:25,414,1,100
2009/3/6 5:30,435,1,100
2009/3/6 5:35,372,1,100
2009/3/6 5:40,480,1,100
2009/3/6 5:45,489,1,100
2009/3/6 5:50,417,1,100
2009/3/6 5:55,444,1,100
2009/3/6 6:00,450,1,100
2009/3/6 6:05,417,1,100
2009/3/6 6:10,471,1,100
2009/3/6 6:15,468,1,100
2009/3/6 6:20,399,1,100
2009/3/6 6:25,411,1,100
2009/3/6 6:30,348,1,100
2009/3/6 6:35,414,1,100
2009/3/6 6:40,399,1,100
2009/3/6 6:45,330,1,100
2009/3/6 6:50,354,1,100
2009/3/6 6:55,381,1,100
2009/3/6 7:00,345,1,100
2009/3/6 7:05,432,1,100
2009/3/6 7:10,435,1,100
2009/3/6 7:15,414,1,100
2009/3/6 7:20,411,1,100
2009/3/6 7:25,480,1,100
2009/3/6 7:30,441,1,100
2009/3/6 7:35,351,1,100
2009/3/6 7:40,432,1,100
2009/3/6 7:45,405,1,100
2009/3/6 7:50,378,1,100
2009/3/6 7:55,414,1,100
2009/3/6 8:00,441,1,100
2009/3/6 8:05,438,1,100
2009/3/6 8:10,411,1,100
2009/3/6 8:15,426,1,100
2009/3/6 8:20,447,1,100
2009/3/6 8:25,432,1,100
2009/3/6 8:30,384,1,100
2009/3/6 8:35,294,1,100
2009/3/6 8:40,252,1,100
2009/3/6 8:45,258,1,100
2009/3/6 8:50,195,1,100
2009/3/6 8:55,204,1,100
2009/3/6 9:00,255,1,100
2009/3/6 9:05,300,1,100
2009/3/6 9:10,288,1,100
2009/3/6 9:15,267,1,100
2009/3/6 9:20,336,1,100
2009/3/6 9:25,348,1,100
2009/3/6 9:30,324,1,100
2009/3/6 9:35,354,1,100
2009/3/6 9:40,363,1,100
2009/3/6 9:45,384,1,100
2009/3/6 9:50,393,1,100
2009/3/6 9:55,369,1,100
2009/3/6 10:00,339,1,100
2009/3/6 10:05,378,1,100
2009/3/6 10:10,345,1,100
2009/3/6 10:15,405,1,100
2009/3/6 10:20,414,1,100
2009/3/6 10:25,360,1,100
2009/3/6 10:30,354,1,100
2009/3/6 10:35,336,1,100
2009/3/6 10:40,336,1,100
2009/3/6 10:45,369,1,100
2009/3/6 10:50,351,1,100
2009/3/6 10:55,339,1,100
2009/3/6 11:00,339,1,100
2009/3/6 11:05,336,1,100
2009/3/6 11:10,345,1,100
2009/3/6 11:15,300,1,100
2009/3/6 11:20,315,1,100
2009/3/6 11:25,333,1,100
2009/3/6 11:30,315,1,100
2009/3/6 11:35,339,1,100
2009/3/6 11:40,333,1,100
2009/3/6 11:45,366,1,100
2009/3/6 11:50,354,1,100
2009/3/6 11:55,309,1,100
2009/3/6 12:00,321,1,100
2009/3/6 12:05,327,1,100
2009/3/6 12:10,354,1,100
2009/3/6 12:15,309,1,100
2009/3/6 12:20,156,1,100
2009/3/6 12:25,120,1,100
2009/3/6 12:30,192,1,100
2009/3/6 12:35,402,1,100
2009/3/6 12:40,423,1,100
2009/3/6 12:45,345,1,100
2009/3/6 12:50,354,1,100
2009/3/6 12:55,378,1,100
2009/3/6 13:00,336,1,100
2009/3/6 13:05,369,1,100
2009/3/6 13:10,363,1,100
2009/3/6 13:15,318,1,100
2009/3/6 13:20,381,1,100
2009/3/6 13:25,345,1,100
2009/3/6 13:30,384,1,100
2009/3/6 13:35,375,1,100
2009/3/6 13:40,408,1,100
2009/3/6 13:45,375,1,100
2009/3/6 13:50,333,1,100
2009/3/6 13:55,309,1,100
2009/3/6 14:00,378,1,100
2009/3/6 14:05,408,1,100
2009/3/6 14:10,402,1,100
2009/3/6 14:15,441,1,100
2009/3/6 14:20,423,1,100
2009/3/6 14:25,387,1,100
2009/3/6 14:30,360,1,100
2009/3/6 14:35,390,1,100
2009/3/6 14:40,438,1,100
2009/3/6 14:45,384,1,100
2009/3/6 14:50,375,1,100
2009/3/6 14:55,306,1,100
2009/3/6 15:00,318,1,100
2009/3/6 15:05,315,1,100
2009/3/6 15:10,336,1,100
2009/3/6 15:15,378,1,100
2009/3/6 15:20,372,1,100
2009/3/6 15:25,429,1,100
2009/3/6 15:30,435,1,100
2009/3/6 15:35,417,1,100
2009/3/6 15:40,417,1,100
2009/3/6 15:45,408,1,100
2009/3/6 15:50,375,1,100
2009/3/6 15:55,414,1,100
2009/3/6 16:00,405,1,100
2009/3/6 16:05,369,1,100
2009/3/6 16:10,447,1,100
2009/3/6 16:15,477,1,100
2009/3/6 16:20,489,1,100
2009/3/6 16:25,468,1,100
2009/3/6 16:30,399,1,100
2009/3/6 16:35,420,1,100
2009/3/6 16:40,429,1,100
2009/3/6 16:45,390,1,100
2009/3/6 16:50,369,1,100
2009/3/6 16:55,390,1,100
2009/3/6 17:00,399,1,100
2009/3/6 17:05,378,1,100
2009/3/6 17:10,438,1,100
2009/3/6 17:15,387,1,100
2009/3/6 17:20,372,1,100
2009/3/6 17:25,420,1,100
2009/3/6 17:30,372,1,100
2009/3/6 17:35,423,1,100
2009/3/6 17:40,333,1,100
2009/3/6 17:45,384,1,100
2009/3/6 17:50,348,1,100
2009/3/6 17:55,312,1,100
2009/3/6 18:00,375,1,100
2009/3/6 18:05,357,1,100
2009/3/6 18:10,381,1,100
2009/3/6 18:15,402,1,100
2009/3/6 18:20,369,1,100
2009/3/6 18:25,372,1,100
2009/3/6 18:30,384,1,100
2009/3/6 18:35,417,1,100
2009/3/6 18:40,399,1,100
2009/3/6 18:45,381,1,100
2009/3/6 18:50,393,1,100
2009/3/6 18:55,360,1,100
2009/3/6 19:00,354,1,100
2009/3/6 19:05,309,1,100
2009/3/6 19:10,342,1,100
2009/3/6 19:15,327,1,100
2009/3/6 19:20,357,1,100
2009/3/6 19:25,324,1,100
2009/3/6 19:30,324,1,100
2009/3/6 19:35,282,1,100
2009/3/6 19:40,276,1,100
2009/3/6 19:45,291,1,100
2009/3/6 19:50,279,1,100
2009/3/6 19:55,288,1,100
2009/3/6 20:00,237,1,100
2009/3/6 20:05,282,1,100
2009/3/6 20:10,267,1,100
2009/3/6 20:15,312,1,100
2009/3/6 20:20,243,1,100
2009/3/6 20:25,249,1,100
2009/3/6 20:30,276,1,100
2009/3/6 20:35,240,1,100
2009/3/6 20:40,258,1,100
2009/3/6 20:45,258,1,100
2009/3/6 20:50,243,1,100
2009/3/6 20:55,288,1,100
2009/3/6 21:00,261,1,100
2009/3/6 21:05,201,1,100
2009/3/6 21:10,306,1,100
2009/3/6 21:15,270,1,100
2009/3/6 21:20,234,1,100
2009/3/6 21:25,207,1,100
2009/3/6 21:30,246,1,100
2009/3/6 21:35,237,1,100
2009/3/6 21:40,246,1,100
2009/3/6 21:45,216,1,100
2009/3/6 21:50,192,1,100
2009/3/6 21:55,237,1,100
2009/3/6 22:00,231,1,100
2009/3/6 22:05,234,1,100
2009/3/6 22:10,234,1,100
2009/3/6 22:15,213,1,100
2009/3/6 22:20,234,1,100
2009/3/6 22:25,288,1,100
2009/3/6 22:30,240,1,100
2009/3/6 22:35,228,1,100
2009/3/6 22:40,195,1,100
2009/3/6 22:45,222,1,100
2009/3/6 22:50,228,1,100
2009/3/6 22:55,165,1,100
2009/3/6 23:00,168,1,100
2009/3/6 23:05,174,1,100
2009/3/6 23:10,207,1,100
2009/3/6 23:15,150,1,100
2009/3/6 23:20,186,1,100
2009/3/6 23:25,171,1,100
2009/3/6 23:30,171,1,100
2009/3/6 23:35,156,1,100
2009/3/6 23:40,189,1,100
2009/3/6 23:45,147,1,100
2009/3/6 23:50,108,1,100
2009/3/6 23:55,135,1,100
2009/3/9 0:00,99,1,100
2009/3/9 0:05,66,1,100
2009/3/9 0:10,75,1,100
2009/3/9 0:15,72,1,100
2009/3/9 0:20,66,1,100
2009/3/9 0:25,69,1,100
2009/3/9 0:30,72,1,100
2009/3/9 0:35,66,1,100
2009/3/9 0:40,69,1,100
2009/3/9 0:45,48,1,100
2009/3/9 0:50,48,1,100
2009/3/9 0:55,30,1,100
2009/3/9 1:00,39,1,100
2009/3/9 1:05,48,1,100
2009/3/9 1:10,27,1,100
2009/3/9 1:15,54,1,100
2009/3/9 1:20,54,1,100
2009/3/9 1:25,51,1,100
2009/3/9 1:30,48,1,100
2009/3/9 1:35,57,1,100
2009/3/9 1:40,30,1,100
2009/3/9 1:45,42,1,100
2009/3/9 1:50,33,1,100
2009/3/9 1:55,45,1,100
2009/3/9 2:00,33,1,100
2009/3/9 2:05,39,1,100
2009/3/9 2:10,36,1,100
2009/3/9 2:15,40,1,100
2009/3/9 2:20,44,1,100
2009/3/9 2:25,48,1,100
2009/3/9 2:30,51,1,100
2009/3/9 2:35,39,1,100
2009/3/9 2:40,48,1,100
2009/3/9 2:45,53,1,100
2009/3/9 2:50,57,1,100
2009/3/9 2:55,51,1,100
2009/3/9 3:00,48,1,100
2009/3/9 3:05,57,1,100
2009/3/9 3:10,54,1,100
2009/3/9 3:15,42,1,100
2009/3/9 3:20,63,1,100
2009/3/9 3:25,84,1,100
2009/3/9 3:30,57,1,100
2009/3/9 3:35,66,1,100
2009/3/9 3:40,66,1,100
2009/3/9 3:45,96,1,100
2009/3/9 3:50,99,1,100
2009/3/9 3:55,90,1,100
2009/3/9 4:00,126,1,100
2009/3/9 4:05,117,1,100
2009/3/9 4:10,138,1,100
2009/3/9 4:15,153,1,100
2009/3/9 4:20,168,1,100
2009/3/9 4:25,156,1,100
2009/3/9 4:30,174,1,100
2009/3/9 4:35,192,1,100
2009/3/9 4:40,198,1,100
2009/3/9 4:45,207,1,100
2009/3/9 4:50,222,1,100
2009/3/9 4:55,213,1,100
2009/3/9 5:00,273,1,100
2009/3/9 5:05,324,1,100
2009/3/9 5:10,348,1,100
2009/3/9 5:15,393,1,100
2009/3/9 5:20,393,1,100
2009/3/9 5:25,468,1,100
2009/3/9 5:30,453,1,100
2009/3/9 5:35,408,1,100
2009/3/9 5:40,426,1,100
2009/3/9 5:45,495,1,100
2009/3/9 5:50,519,1,100
2009/3/9 5:55,474,1,100
2009/3/9 6:00,486,1,100
2009/3/9 6:05,447,1,100
2009/3/9 6:10,519,1,100
2009/3/9 6:15,495,1,100
2009/3/9 6:20,483,1,100
2009/3/9 6:25,483,1,100
2009/3/9 6:30,453,1,100
2009/3/9 6:35,456,1,100
2009/3/9 6:40,435,1,100
2009/3/9 6:45,435,1,100
2009/3/9 6:50,429,1,100
2009/3/9 6:55,441,1,100
2009/3/9 7:00,432,1,100
2009/3/9 7:05,462,1,100
2009/3/9 7:10,447,1,100
2009/3/9 7:15,450,1,100
2009/3/9 7:20,516,1,100
2009/3/9 7:25,447,1,100
2009/3/9 7:30,447,1,100
2009/3/9 7:35,426,1,100
2009/3/9 7:40,498,1,100
2009/3/9 7:45,450,1,100
2009/3/9 7:50,423,1,100
2009/3/9 7:55,393,1,100
2009/3/9 8:00,366,1,100
2009/3/9 8:05,408,1,100
2009/3/9 8:10,381,1,100
2009/3/9 8:15,384,1,100
2009/3/9 8:20,378,1,100
2009/3/9 8:25,387,1,100
2009/3/9 8:30,393,1,100
2009/3/9 8:35,342,1,100
2009/3/9 8:40,396,1,100
2009/3/9 8:45,330,1,100
2009/3/9 8:50,390,1,100
2009/3/9 8:55,399,1,100
2009/3/9 9:00,387,1,100
2009/3/9 9:05,351,1,100
2009/3/9 9:10,402,1,100
2009/3/9 9:15,342,1,100
2009/3/9 9:20,327,1,100
2009/3/9 9:25,342,1,100
2009/3/9 9:30,378,1,100
2009/3/9 9:35,375,1,100
2009/3/9 9:40,333,1,100
2009/3/9 9:45,321,1,100
2009/3/9 9:50,339,1,100
2009/3/9 9:55,324,1,100
2009/3/9 10:00,345,1,100
2009/3/9 10:05,345,1,100
2009/3/9 10:10,336,1,100
2009/3/9 10:15,342,1,100
2009/3/9 10:20,345,1,100
2009/3/9 10:25,366,1,100
2009/3/9 10:30,282,1,100
2009/3/9 10:35,345,1,100
2009/3/9 10:40,273,1,100
2009/3/9 10:45,312,1,100
2009/3/9 10:50,294,1,100
2009/3/9 10:55,345,1,100
2009/3/9 11:00,276,1,100
2009/3/9 11:05,270,1,100
2009/3/9 11:10,282,1,100
2009/3/9 11:15,324,1,100
2009/3/9 11:20,315,1,100
2009/3/9 11:25,342,1,100
2009/3/9 11:30,270,1,100
2009/3/9 11:35,315,1,100
2009/3/9 11:40,300,1,100
2009/3/9 11:45,318,1,100
2009/3/9 11:50,309,1,100
2009/3/9 11:55,342,1,100
2009/3/9 12:00,261,1,100
2009/3/9 12:05,321,1,100
2009/3/9 12:10,318,1,100
2009/3/9 12:15,324,1,100
2009/3/9 12:20,306,1,100
2009/3/9 12:25,348,1,100
2009/3/9 12:30,309,1,100
2009/3/9 12:35,315,1,100
2009/3/9 12:40,318,1,100
2009/3/9 12:45,267,1,100
2009/3/9 12:50,288,1,100
2009/3/9 12:55,318,1,100
2009/3/9 13:00,300,1,100
2009/3/9 13:05,294,1,100
2009/3/9 13:10,321,1,100
2009/3/9 13:15,318,1,100
2009/3/9 13:20,336,1,100
2009/3/9 13:25,324,1,100
2009/3/9 13:30,291,1,100
2009/3/9 13:35,300,1,100
2009/3/9 13:40,333,1,100
2009/3/9 13:45,324,1,100
2009/3/9 13:50,360,1,100
2009/3/9 13:55,321,1,100
2009/3/9 14:00,321,1,100
2009/3/9 14:05,336,1,100
2009/3/9 14:10,390,1,100
2009/3/9 14:15,345,1,100
2009/3/9 14:20,366,1,100
2009/3/9 14:25,357,1,100
2009/3/9 14:30,294,1,100
2009/3/9 14:35,336,1,100
2009/3/9 14:40,360,1,100
2009/3/9 14:45,357,1,100
2009/3/9 14:50,396,1,100
2009/3/9 14:55,330,1,100
2009/3/9 15:00,330,1,100
2009/3/9 15:05,327,1,100
2009/3/9 15:10,366,1,100
2009/3/9 15:15,369,1,100
2009/3/9 15:20,375,1,100
2009/3/9 15:25,408,1,100
2009/3/9 15:30,345,1,100
2009/3/9 15:35,372,1,100
2009/3/9 15:40,426,1,100
2009/3/9 15:45,417,1,100
2009/3/9 15:50,396,1,100
2009/3/9 15:55,366,1,100
2009/3/9 16:00,339,1,100
2009/3/9 16:05,360,1,100
2009/3/9 16:10,375,1,100
2009/3/9 16:15,360,1,100
2009/3/9 16:20,345,1,100
2009/3/9 16:25,315,1,100
2009/3/9 16:30,375,1,100
